CSA,CBSA,Name,Total,1 Unit,2 Units,3 & 4 Units,5 or more,Number of structures with 5 units or more,Monthly Coverage Percent,month,year,population_est,Match on,fuzzy match name
999,39140,"Prescott, AZ",79,77,2,0,0,0,83,4,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",129,127,2,0,0,0,71,4,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",44,44,0,0,0,0,80,4,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",122,122,0,0,0,0,97,4,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",241,163,4,0,74,1,98,5,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",81,81,0,0,0,0,92,5,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",52,11,0,8,33,1,71,5,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",3,3,0,0,0,0,7,5,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",103,103,0,0,0,0,83,5,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",139,139,0,0,0,0,71,5,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",52,52,0,0,0,0,80,5,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",145,73,0,0,72,9,97,5,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",158,148,2,3,5,1,98,6,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",350,86,0,0,264,18,92,6,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",53,12,0,15,26,1,71,6,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",3,3,0,0,0,0,7,6,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",141,139,2,0,0,0,83,6,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",174,174,0,0,0,0,71,6,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",135,72,0,0,63,4,80,6,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",104,96,0,0,8,1,97,6,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",168,130,14,0,24,1,98,7,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",117,75,0,0,42,4,92,7,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",28,26,2,0,0,0,71,7,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",3,3,0,0,0,0,7,7,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",86,80,6,0,0,0,83,7,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",94,94,0,0,0,0,71,7,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",49,49,0,0,0,0,80,7,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",149,117,32,0,0,0,97,7,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",265,175,4,50,36,2,98,8,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",84,84,0,0,0,0,92,8,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",63,11,2,12,38,1,71,8,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",2,2,0,0,0,0,7,8,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",95,95,0,0,0,0,83,8,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",107,107,0,0,0,0,71,8,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",66,66,0,0,0,0,80,8,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",100,100,0,0,0,0,97,8,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",225,153,0,0,72,3,98,9,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",77,77,0,0,0,0,92,9,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",21,19,2,0,0,0,71,9,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",0,0,0,0,0,0,7,9,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",86,84,2,0,0,0,83,9,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",91,91,0,0,0,0,71,9,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",51,51,0,0,0,0,80,9,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",129,129,0,0,0,0,97,9,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",218,165,2,3,48,1,98,10,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",106,79,0,0,27,3,92,10,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",68,9,2,8,49,1,71,10,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",1,1,0,0,0,0,7,10,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",91,91,0,0,0,0,83,10,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",119,119,0,0,0,0,71,10,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",47,47,0,0,0,0,80,10,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",79,79,0,0,0,0,97,10,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",203,145,2,0,56,2,98,11,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",66,66,0,0,0,0,92,11,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",49,8,2,12,27,1,71,11,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",2,2,0,0,0,0,7,11,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",91,91,0,0,0,0,83,11,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",155,130,0,0,25,1,71,11,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",63,63,0,0,0,0,80,11,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",83,81,2,0,0,0,97,11,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",126,94,0,0,32,1,98,12,2016,,None,"Benton County, OR"
212,19380,"Dayton, OH",50,50,0,0,0,0,92,12,2016,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",4,4,0,0,0,0,71,12,2016,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",0,0,0,0,0,0,7,12,2016,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",331,101,0,0,230,18,83,12,2016,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",148,121,0,0,27,1,71,12,2016,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",24,24,0,0,0,0,80,12,2016,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",153,153,0,0,0,0,97,12,2016,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",118,116,2,0,0,0,98,1,2017,,None,"Benton County, OR"
212,19380,"Dayton, OH",53,53,0,0,0,0,92,1,2017,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",30,5,0,3,22,1,71,1,2017,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",1,1,0,0,0,0,7,1,2017,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",74,68,6,0,0,0,83,1,2017,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",76,52,0,6,18,1,71,1,2017,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",59,59,0,0,0,0,80,1,2017,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",90,90,0,0,0,0,97,1,2017,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",119,119,0,0,0,0,98,2,2017,,None,"Benton County, OR"
212,19380,"Dayton, OH",109,109,0,0,0,0,92,2,2017,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",44,6,0,8,30,1,71,2,2017,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",0,0,0,0,0,0,7,2,2017,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",98,98,0,0,0,0,83,2,2017,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",100,85,0,0,15,1,71,2,2017,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",65,65,0,0,0,0,80,2,2017,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",75,73,2,0,0,0,97,2,2017,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",343,207,0,0,136,1,98,3,2017,,None,"Benton County, OR"
212,19380,"Dayton, OH",102,94,0,0,8,1,92,3,2017,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",48,12,2,12,22,1,71,3,2017,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",0,0,0,0,0,0,7,3,2017,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",121,117,4,0,0,0,83,3,2017,,None,"Payson, AZ"
488,44700,"Stockton Lodi, CA",146,146,0,0,0,0,71,3,2017,,None,"Sonora, CA"
488,46700,"Vallejo Fairfield, CA",70,70,0,0,0,0,80,3,2017,,None,"San Rafael, CA"
546,47300,"Visalia Porterville, CA",103,103,0,0,0,0,97,3,2017,,None,"Susanville, CA"
140,13460,"Bend Redmond, OR",143,139,4,0,0,0,98,4,2017,,None,"Benton County, OR"
212,19380,"Dayton, OH",90,90,0,0,0,0,95,4,2017,,None,"Marion, OH"
359,31860,"Mankato North Mankato, MN",18,12,0,0,6,1,58,4,2017,,None,"Worthington, MN"
515,35660,"Niles Benton Harbor, MI",1,1,0,0,0,0,5,4,2017,,None,"Clinton County, MI"
999,39140,"Prescott, AZ",81,81,0,0,0,0,84,4,2017,,None,"Payson, AZ"
